danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,dance_style
0.677,0.895,-6.245,0.0578,0.000513,0.607,0.116,0.121,133.981,Breaking
0.655,0.731,-7.561,0.0538,0.468,0.0,0.114,0.344,130.039,Hip Hop
0.698,0.812,-7.767,0.176,0.168,0.0,0.105,0.847,127.189,Salsa
0.671,0.689,-7.755,0.0932,0.328,2.95e-06,0.352,0.811,138.306,Hip Hop
0.743,0.752,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015,Contemporary
0.456,0.285,-7.999,0.0298,0.856,4.26e-06,0.192,0.228,177.561,Contemporary
0.404,0.127,-17.942,0.0393,0.932,0.0612,0.145,0.154,118.182,Contemporary
0.711,0.551,-11.345,0.0515,0.0025,0.00089,0.0541,0.634,124.001,Breaking
0.509,0.889,-2.174,0.0435,0.0805,2.06e-05,0.183,0.859,158.006,K-Pop
0.687,0.43,-10.31,0.0407,0.6,2.49e-06,0.132,0.241,115.01,Contemporary
0.696,0.617,-1.713,0.0286,0.196,0.0,0.0648,0.524,95.032,Hip Hop
0.686,0.931,-0.689,0.0638,0.134,0.305,0.345,0.251,87.435,Breaking
0.666,0.391,-17.852,0.0917,0.00397,0.792,0.106,0.762,179.404,Hip Hop
0.623,0.638,-6.315,0.0592,0.322,0.0,0.321,0.659,84.019,Hip Hop
0.425,0.0757,-21.707,0.0375,0.89,0.901,0.111,0.156,124.374,Ballet
0.271,0.525,-7.261,0.037,0.377,0.00495,0.151,0.0964,137.458,Ballet
0.26,0.387,-11.986,0.0342,0.458,0.539,0.0765,0.278,130.262,Ballet
0.414,0.25,-11.802,0.029,0.776,0.0,0.0886,0.25,148.402,Ballet
0.782,0.575,-11.613,0.0279,0.034,0.0153,0.109,0.777,114.027,Breaking
0.681,0.658,-8.856,0.0444,0.633,0.00262,0.16,0.585,144.857,K-Pop
0.768,0.444,-8.079,0.0811,0.112,0.00314,0.145,0.563,92.078,Hip Hop
0.585,0.895,-7.766,0.0371,3.05e-05,0.852,0.125,0.388,136.764,Breaking
0.802,0.637,-13.008,0.0624,0.000231,0.831,0.587,0.336,125.284,Breaking
0.499,0.636,-8.176,0.0558,0.769,0.0087,0.113,0.35,167.953,K-Pop
0.619,0.656,-7.574,0.0279,0.414,0.0,0.736,0.358,125.035,Hip Hop
0.244,0.913,-3.689,0.0456,0.00178,0.769,0.109,0.0841,169.971,Breaking
0.454,0.892,-2.908,0.0624,0.0628,0.0,0.333,0.604,147.969,K-Pop
0.812,0.66,-7.405,0.0283,0.542,7.98e-06,0.141,0.853,129.831,K-Pop
0.793,0.753,-3.974,0.0366,0.17,0.0,0.0627,0.838,85.513,Salsa
0.792,0.703,-4.343,0.0368,0.195,0.0,0.072,0.634,105.995,Hip Hop
0.639,0.907,-3.214,0.0837,0.00419,0.00535,0.366,0.468,128.054,Breaking
0.457,0.0343,-27.041,0.0465,0.989,0.953,0.0988,0.435,71.381,Ballet
0.423,0.823,-2.25,0.159,0.00951,0.412,0.435,0.0759,121.098,Breaking
0.403,0.29,-10.262,0.0328,0.757,0.0,0.0972,0.248,139.482,Contemporary
0.448,0.13,-16.808,0.0318,0.399,1.05e-05,0.103,0.369,146.689,Contemporary
0.69,0.654,-4.726,0.203,0.0706,0.000561,0.0251,0.624,124.983,K-Pop
0.462,0.85,-5.558,0.0453,0.0256,1.94e-05,0.0756,0.206,172.063,K-Pop
0.61,0.571,-7.136,0.0315,0.837,0.743,0.15,0.909,106.185,Hip Hop
0.511,0.91,-2.659,0.0836,0.0819,0.0,0.115,0.622,159.893,K-Pop
0.593,0.5,-8.532,0.029,0.707,1.24e-05,0.0837,0.465,117.996,Ballet
0.847,0.551,-9.335,0.0544,0.309,0.011,0.145,0.614,110.0,Hip Hop
0.764,0.776,-5.329,0.0329,0.124,0.000512,0.327,0.772,119.92,Hip Hop
0.321,0.65,-5.299,0.176,0.104,0.0,0.207,0.662,76.25,K-Pop
0.617,0.823,-4.782,0.172,0.407,0.0,0.0955,0.821,80.245,Hip Hop
0.791,0.401,-10.314,0.12,0.973,0.819,0.326,0.843,101.504,Salsa
0.852,0.621,-3.843,0.0483,0.126,1.43e-05,0.038,0.896,115.374,Salsa
0.696,0.945,-6.855,0.0455,0.000236,0.932,0.146,0.967,127.012,Breaking
0.516,0.485,-10.219,0.0301,0.0159,0.76,0.185,0.27,78.04,K-Pop
0.56,0.828,-4.855,0.0477,0.0128,0.00401,0.112,0.365,172.047,Breaking
0.717,0.872,-3.279,0.0357,0.0162,1.99e-06,0.205,0.61,120.026,Breaking
0.875,0.539,-8.364,0.0367,0.0586,0.0047,0.116,0.305,115.004,Contemporary
0.531,0.224,-10.878,0.0293,0.874,0.0,0.111,0.276,74.98,Ballet
0.528,0.449,-6.25,0.025,0.785,0.0,0.122,0.317,94.058,Contemporary
0.449,0.383,-9.808,0.0278,0.145,0.565,0.0846,0.311,96.549,Ballet
0.749,0.319,-9.946,0.0771,0.82,0.0,0.0993,0.216,116.828,Contemporary
0.649,0.849,-6.559,0.0485,0.12,0.712,0.355,0.708,166.817,Breaking
0.67,0.454,-11.569,0.0577,0.861,1.49e-05,0.313,0.508,144.033,Salsa
0.795,0.282,-13.747,0.0478,0.731,5.57e-06,0.113,0.61,117.982,Salsa
0.549,0.442,-8.487,0.0284,0.294,1.72e-06,0.101,0.152,82.627,Breaking
0.657,0.397,-12.462,0.0266,0.408,0.804,0.168,0.194,92.041,Hip Hop
0.52,0.933,-5.2,0.0357,0.0159,0.0195,0.397,0.536,99.998,Salsa
0.737,0.721,-4.541,0.054,0.0464,0.0,0.109,0.843,96.998,Salsa
0.521,0.859,-4.073,0.0616,0.000251,0.0,0.153,0.569,155.968,K-Pop
0.55,0.885,-1.983,0.0372,0.0418,0.0275,0.17,0.735,126.367,Hip Hop
0.174,0.28,-17.965,0.0425,0.737,0.535,0.184,0.113,84.597,K-Pop
0.363,0.448,-8.595,0.0348,0.716,0.0,0.108,0.424,143.711,K-Pop
0.491,0.524,-6.926,0.0682,0.387,3.97e-05,0.0982,0.201,179.669,K-Pop
0.563,0.621,-7.197,0.0323,0.816,0.0,0.381,0.656,143.869,Salsa
0.248,0.572,-6.827,0.0429,0.278,0.0,0.139,0.228,205.458,Contemporary
0.49,0.777,-6.237,0.0384,0.366,0.0,0.139,0.427,144.81,K-Pop
0.704,0.669,-5.691,0.0309,0.0862,0.348,0.108,0.305,121.005,Contemporary
0.775,0.915,-5.873,0.0818,0.000137,0.931,0.123,0.844,129.091,Breaking
0.767,0.688,-9.108,0.0496,0.00177,0.875,0.0644,0.036,124.002,Breaking
0.407,0.82,-9.037,0.0354,5.03e-05,0.925,0.0979,0.0348,100.012,Breaking
0.542,0.643,-7.097,0.0394,0.0954,0.0,0.115,0.237,135.921,Ballet
0.692,0.651,-5.524,0.207,0.779,0.0,0.113,0.368,96.136,K-Pop
0.615,0.602,-6.765,0.044,0.591,2.51e-06,0.102,0.521,102.068,Ballet
0.689,0.854,-4.788,0.0334,0.0168,0.00146,0.104,0.632,127.03,K-Pop
0.5,0.685,-10.372,0.0369,0.501,0.0,0.233,0.462,135.851,Salsa
0.794,0.852,-9.781,0.09,0.169,2.11e-06,0.254,0.813,98.002,Breaking
0.641,0.477,-13.083,0.058,0.165,0.922,0.0788,0.46,171.424,Ballet
0.681,0.842,-5.948,0.164,0.121,0.0,0.289,0.689,176.083,Breaking
0.573,0.89,-3.53,0.214,0.0212,0.0,0.132,0.242,130.251,K-Pop
0.38,0.107,-20.348,0.0342,0.939,0.948,0.109,0.228,63.386,Ballet
0.73,0.218,-19.854,0.0423,0.969,0.833,0.0796,0.332,125.003,Ballet
0.532,0.661,-4.924,0.0268,0.366,0.0,0.354,0.446,86.983,K-Pop
0.272,0.272,-16.22,0.0382,0.975,0.964,0.146,0.0873,140.672,Ballet
0.603,0.525,-6.967,0.0412,0.135,0.0,0.0714,0.273,149.977,K-Pop
0.632,0.773,-4.856,0.0346,0.0623,0.0,0.0885,0.474,130.033,Contemporary
0.664,0.666,-2.203,0.0446,0.193,0.0,0.0854,0.405,139.987,K-Pop
0.445,0.25,-9.827,0.0303,0.913,1.12e-06,0.109,0.209,95.043,Ballet
0.686,0.347,-6.075,0.0341,0.725,0.0,0.411,0.539,145.837,Contemporary
0.534,0.822,-7.767,0.0451,0.00229,0.359,0.133,0.197,127.984,Breaking
0.511,0.12,-15.235,0.0429,0.951,0.0,0.367,0.737,113.009,Salsa
0.423,0.0607,-22.611,0.0454,0.994,0.953,0.298,0.278,78.513,Ballet
0.541,0.242,-22.273,0.0297,0.947,0.922,0.108,0.0639,112.121,Ballet
0.383,0.0546,-23.512,0.187,0.844,0.778,0.101,0.259,96.011,Ballet
0.229,0.341,-20.766,0.041,0.971,0.948,0.333,0.0722,182.425,K-Pop
0.523,0.617,-10.138,0.0359,0.0617,0.189,0.134,0.736,167.128,Hip Hop
0.512,0.528,-6.366,0.0389,0.967,0.0191,0.68,0.767,124.385,Salsa
0.138,0.0624,-20.375,0.0344,0.972,0.923,0.116,0.0743,94.435,Ballet
0.653,0.446,-7.867,0.0351,0.546,4.52e-05,0.109,0.472,100.018,Hip Hop
0.379,0.373,-12.176,0.0309,0.895,0.0718,0.115,0.352,176.002,Contemporary
0.6,0.788,-4.482,0.111,0.247,0.0,0.105,0.301,94.038,Breaking
0.826,0.776,-4.254,0.0645,0.318,0.0,0.259,0.703,111.998,Hip Hop
0.418,0.845,-12.182,0.0415,0.572,0.144,0.115,0.202,113.794,Breaking
0.704,0.96,-2.606,0.192,0.0808,0.0,0.383,0.751,116.024,K-Pop
0.676,0.5,-8.432,0.0412,0.422,0.0,0.12,0.124,117.987,Salsa
0.744,0.816,-3.821,0.214,0.0822,0.0,0.256,0.877,103.081,K-Pop
0.816,0.776,-4.405,0.0562,0.238,4.36e-06,0.0642,0.704,94.996,Salsa
0.465,0.979,-3.047,0.0999,5.94e-05,0.111,0.0724,0.293,102.496,K-Pop
0.299,0.663,-7.279,0.0409,0.0288,0.0,0.48,0.427,127.249,Salsa
0.537,0.712,-5.342,0.207,0.131,0.0,0.174,0.432,94.196,Hip Hop
0.43,0.543,-6.296,0.0367,0.463,0.000523,0.0928,0.354,143.912,K-Pop
0.614,0.673,-9.503,0.162,0.0338,0.0,0.145,0.778,76.383,Hip Hop
0.603,0.91,-5.066,0.0336,0.0181,0.298,0.278,0.419,126.018,Breaking
0.263,0.228,-14.361,0.0376,0.902,0.935,0.123,0.0762,76.944,Ballet
0.725,0.808,-6.843,0.0865,0.000101,0.000976,0.0893,0.539,100.578,Breaking
0.25,0.441,-12.686,0.0624,0.858,0.0016,0.627,0.126,85.564,Ballet
0.871,0.654,-8.836,0.0512,0.012,0.018,0.0995,0.568,125.023,Breaking
0.457,0.877,-4.229,0.0504,0.0353,0.0,0.106,0.387,136.03,K-Pop
0.599,0.675,-8.453,0.0568,0.205,0.00297,0.113,0.7,173.713,Contemporary
0.389,0.853,-3.302,0.0361,0.000304,0.202,0.106,0.282,173.997,Breaking
0.546,0.126,-19.576,0.0395,0.994,0.91,0.101,0.218,173.693,Ballet
0.307,0.0887,-22.738,0.0538,0.949,1.42e-06,0.176,0.0371,103.02,Ballet
0.262,0.21,-17.252,0.0344,0.905,0.00919,0.102,0.216,78.069,Ballet
0.466,0.965,-0.885,0.0476,9.03e-05,0.537,0.421,0.264,94.983,K-Pop
0.511,0.97,-2.299,0.0531,0.000337,1.39e-05,0.402,0.27,160.044,Breaking
0.459,0.033,-24.062,0.0499,0.964,0.00434,0.164,0.217,98.576,Ballet
0.49,0.863,-4.979,0.0386,0.465,1.58e-05,0.0715,0.942,93.923,Salsa
0.796,0.942,-7.432,0.0645,0.00075,0.885,0.101,0.229,126.996,Breaking
0.661,0.753,-7.514,0.0302,0.207,0.0,0.0888,0.672,121.809,Salsa
0.766,0.45,-12.777,0.0479,0.205,0.915,0.0764,0.887,100.749,Salsa
0.67,0.521,-13.571,0.119,0.122,0.742,0.315,0.788,95.868,Contemporary
0.393,0.958,-2.075,0.119,0.1,2.16e-05,0.208,0.146,160.261,Breaking
0.631,0.00579,-20.984,0.0628,0.992,0.939,0.107,0.332,79.681,Ballet
0.516,0.734,-5.59,0.0496,0.0076,0.000136,0.088,0.0386,75.012,Breaking
0.753,0.326,-9.883,0.0342,0.731,0.00131,0.24,0.237,123.799,Contemporary
0.367,0.987,-7.395,0.0644,0.0325,0.978,0.119,0.11,139.98,Breaking
0.549,0.751,-4.398,0.179,0.637,0.0,0.113,0.164,138.504,Hip Hop
0.809,0.338,-13.846,0.0291,0.747,4.52e-05,0.11,0.77,107.99,Salsa
0.741,0.489,-9.428,0.0472,0.0386,0.0,0.162,0.667,113.028,Contemporary
0.328,0.517,-6.124,0.0777,0.266,0.0,0.262,0.287,184.446,Salsa
0.548,0.871,-5.377,0.123,0.0397,0.0,0.357,0.487,120.009,K-Pop
0.579,0.26,-9.869,0.0312,0.912,0.000218,0.114,0.345,82.339,Ballet
0.564,0.967,-4.102,0.105,0.0787,0.0463,0.222,0.192,154.972,Breaking
0.582,0.972,-5.889,0.0465,0.00039,0.802,0.582,0.134,144.995,Breaking
0.644,0.776,-7.017,0.0604,0.000483,0.864,0.0957,0.912,132.334,Hip Hop
0.213,0.0656,-24.81,0.0467,0.992,0.969,0.0699,0.0384,65.023,Ballet
0.783,0.329,-9.091,0.0356,0.891,0.953,0.202,0.0703,141.986,Ballet
0.573,0.993,-2.806,0.196,0.426,2.53e-06,0.308,0.425,133.973,K-Pop
0.7,0.847,-5.04,0.0374,0.355,1.14e-06,0.491,0.45,91.937,Salsa
0.644,0.637,-7.816,0.0489,0.0119,5.71e-05,0.0973,0.128,127.993,Contemporary
0.684,0.247,-13.71,0.0281,0.872,0.000166,0.113,0.768,106.522,Hip Hop
0.497,0.957,-4.695,0.0787,0.00104,0.0221,0.666,0.0734,174.0,Breaking
0.533,0.678,-5.244,0.0256,0.663,0.0,0.145,0.683,80.96,Contemporary
0.572,0.383,-10.937,0.0259,0.79,7.04e-05,0.0857,0.592,99.047,K-Pop
0.765,0.787,-3.647,0.0445,0.0156,0.0,0.0736,0.381,124.949,K-Pop
0.607,0.851,-4.514,0.0306,0.0034,0.0,0.166,0.726,133.105,K-Pop
0.497,0.459,-7.837,0.0296,0.324,0.0119,0.0511,0.123,116.927,Hip Hop
0.308,0.074,-21.157,0.0519,0.988,0.922,0.15,0.0834,104.958,Ballet
0.395,0.0465,-25.504,0.0383,0.978,0.923,0.0968,0.1,66.808,Ballet
0.588,0.685,-8.08,0.0624,0.374,0.000155,0.581,0.122,107.938,Breaking
0.717,0.79,-6.418,0.0342,0.308,0.0,0.0871,0.536,128.123,Hip Hop
0.591,0.736,-6.206,0.0502,0.107,1.06e-06,0.21,0.48,130.004,K-Pop
0.611,0.773,-5.805,0.0334,0.0289,0.00561,0.16,0.802,139.171,K-Pop
0.848,0.432,-10.262,0.0385,0.761,2.5e-05,0.149,0.656,120.0,Contemporary
0.528,0.967,-4.812,0.0403,0.00151,0.000264,0.396,0.685,150.037,K-Pop
0.431,0.771,-8.85,0.0582,0.00934,0.000453,0.481,0.311,142.222,Salsa
0.74,0.93,-6.648,0.101,0.0337,3.42e-05,0.259,0.825,145.05,Breaking
0.718,0.361,-9.74,0.0298,0.565,0.119,0.151,0.446,103.0,Contemporary
0.783,0.607,-7.268,0.133,0.091,0.0,0.0986,0.862,92.109,Hip Hop
0.779,0.331,-10.115,0.0794,0.411,0.00577,0.11,0.182,96.012,Hip Hop
0.597,0.824,-8.935,0.0462,0.0925,0.000203,0.264,0.845,187.736,Salsa
0.546,0.505,-9.909,0.0873,0.314,2.93e-05,0.0971,0.522,82.917,Contemporary
0.418,0.79,-6.599,0.0506,0.0284,9.96e-06,0.117,0.197,175.975,Contemporary
0.714,0.528,-10.223,0.0365,0.345,0.851,0.109,0.721,151.499,Hip Hop
0.773,0.413,-5.931,0.049,0.344,6.57e-05,0.0659,0.88,98.749,Hip Hop
0.681,0.34,-21.498,0.0575,0.207,0.938,0.105,0.165,119.453,Breaking
0.539,0.551,-7.351,0.0361,0.651,0.0,0.124,0.556,75.899,Contemporary
0.873,0.658,-8.031,0.108,0.00858,0.0061,0.0999,0.483,104.033,Hip Hop
0.641,0.475,-15.918,0.0413,0.385,0.0646,0.0771,0.0399,106.938,Hip Hop
0.526,0.944,-3.301,0.0461,0.000175,0.0376,0.333,0.441,126.587,Ballet
0.64,0.903,-6.138,0.171,0.0197,0.000142,0.167,0.38,125.095,Hip Hop
0.624,0.879,-4.173,0.0613,0.022,2.92e-06,0.433,0.76,128.991,K-Pop
0.734,0.374,-11.141,0.127,0.722,0.67,0.281,0.466,127.52,Ballet
0.879,0.394,-9.767,0.0482,0.335,0.732,0.117,0.654,128.067,Hip Hop
0.595,0.526,-10.11,0.167,0.778,0.875,0.322,0.944,78.002,Ballet
0.871,0.363,-6.691,0.033,0.0301,0.0609,0.11,0.454,105.034,K-Pop
0.706,0.8,-9.421,0.0516,0.0332,0.037,0.0488,0.725,122.396,Hip Hop
0.771,0.526,-6.844,0.0718,0.0804,0.0,0.663,0.182,104.036,Hip Hop
0.669,0.967,-3.814,0.128,0.142,0.0,0.0528,0.6,81.488,Salsa
0.543,0.946,-0.734,0.0454,0.00614,1.49e-05,0.106,0.547,117.962,Contemporary
0.515,0.696,-7.323,0.034,0.136,0.0,0.238,0.528,99.985,Breaking
0.798,0.781,-7.392,0.0912,0.153,0.0664,0.101,0.421,80.032,Hip Hop
0.68,0.959,-3.852,0.164,0.00205,0.853,0.105,0.0391,140.029,Breaking
0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,Contemporary
0.786,0.719,-4.77,0.0353,0.0144,0.000638,0.0887,0.686,117.981,K-Pop
0.692,0.487,-6.708,0.0356,0.685,0.0,0.0601,0.98,108.009,Hip Hop
0.94,0.665,-10.162,0.0594,0.166,0.0,0.0964,0.969,121.029,K-Pop
0.746,0.765,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,K-Pop
0.673,0.127,-17.467,0.0386,0.885,0.0,0.122,0.271,89.981,Salsa
0.613,0.59,-9.098,0.11,0.0193,0.884,0.266,0.415,93.064,Ballet
0.563,0.709,-7.855,0.0272,0.0936,0.0,0.066,0.497,118.126,Contemporary
0.514,0.74,-5.627,0.0432,0.000514,3.2e-06,0.138,0.487,149.973,Breaking
0.789,0.534,-6.347,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,Contemporary
0.722,0.793,-6.366,0.0653,0.313,0.867,0.188,0.719,90.006,Ballet
0.628,0.703,-4.27,0.0812,0.0263,0.0,0.26,0.594,99.783,Contemporary
0.673,0.75,-5.831,0.0655,0.0155,5.44e-06,0.348,0.708,105.848,K-Pop
0.775,0.836,-5.742,0.0366,0.497,2.15e-06,0.122,0.7,105.983,K-Pop
0.713,0.725,-9.951,0.0385,0.539,0.886,0.111,0.24,122.041,Hip Hop
0.759,0.253,-17.319,0.0643,0.937,0.941,0.101,0.073,84.935,Ballet
0.832,0.755,-5.355,0.0389,0.746,0.000194,0.194,0.968,125.411,Salsa
0.764,0.532,-5.979,0.0491,0.598,0.0,0.26,0.859,123.95,Contemporary
0.519,0.959,-6.733,0.0742,0.00365,0.00413,0.312,0.486,86.999,Breaking
0.744,0.7,-7.663,0.0375,0.278,0.000155,0.068,0.867,144.033,Contemporary
0.215,0.0538,-25.791,0.051,0.979,0.000551,0.52,0.0745,79.3,Ballet
0.598,0.484,-9.743,0.0597,0.232,1.57e-05,0.226,0.739,172.942,Breaking
0.787,0.223,-12.0,0.0601,0.848,5.24e-05,0.0885,0.778,109.322,Salsa
0.372,0.975,-2.856,0.126,0.0493,0.0,0.331,0.3,181.017,K-Pop
0.496,0.516,-5.918,0.032,0.48,0.153,0.114,0.448,190.08,Hip Hop
0.505,0.933,-2.602,0.0651,0.00325,0.0,0.246,0.531,135.006,K-Pop
0.596,0.927,-3.962,0.0546,0.0294,0.0,0.0708,0.588,108.043,K-Pop
0.417,0.426,-8.925,0.0259,0.798,0.0611,0.109,0.203,97.827,K-Pop
0.602,0.777,-2.22,0.028,0.0408,0.0,0.0836,0.584,129.995,K-Pop
0.239,0.00757,-27.461,0.0407,0.993,0.638,0.121,0.248,63.296,Ballet
0.233,0.473,-7.531,0.0351,0.671,7.27e-06,0.0972,0.154,147.773,Ballet
0.662,0.85,-5.049,0.0396,0.112,0.442,0.0837,0.383,153.856,Breaking
0.507,0.127,-22.072,0.0842,0.982,0.0,0.609,0.297,61.831,Ballet
0.413,0.961,-6.937,0.062,0.000582,0.231,0.361,0.301,139.988,Breaking
0.653,0.446,-7.867,0.0351,0.546,4.52e-05,0.109,0.472,100.018,Contemporary
0.36,0.355,-11.509,0.0289,0.941,0.427,0.28,0.224,170.09,K-Pop
0.301,0.223,-15.842,0.0435,0.928,0.945,0.182,0.143,139.497,Ballet
0.563,0.699,-7.282,0.0327,0.384,0.813,0.12,0.0622,84.991,Ballet
0.779,0.693,-6.033,0.0885,0.0832,0.0,0.0874,0.469,150.019,Hip Hop
0.789,0.657,-7.195,0.143,0.0225,0.00372,0.238,0.616,122.047,K-Pop
0.941,0.618,-7.702,0.079,0.0112,0.0,0.0911,0.489,99.98,Hip Hop
0.662,0.764,-7.994,0.0819,0.152,0.0103,0.0803,0.769,135.902,Salsa
0.845,0.476,-9.619,0.0458,0.0217,0.804,0.0852,0.593,122.994,Hip Hop
0.399,0.0283,-20.019,0.044,0.984,0.896,0.0595,0.208,170.747,Ballet
0.791,0.44,-8.443,0.0416,0.64,0.0,0.0926,0.553,110.105,Contemporary
0.677,0.269,-15.776,0.0991,0.958,0.909,0.113,0.695,82.744,Salsa
0.575,0.75,-6.636,0.0589,0.294,0.0,0.138,0.298,99.86,Breaking
0.59,0.647,-9.638,0.0379,0.726,0.0,0.79,0.707,156.998,Salsa
0.78,0.739,-8.896,0.0567,0.0292,1.18e-06,0.0799,0.593,91.99,K-Pop
0.583,0.799,-14.021,0.0503,0.0251,0.927,0.117,0.532,149.987,Breaking
0.88,0.723,-10.891,0.0753,0.00545,0.934,0.0919,0.501,123.989,Breaking
0.598,0.599,-10.265,0.0823,0.326,1.49e-05,0.117,0.94,90.206,Contemporary
0.434,0.469,-10.681,0.166,0.808,0.000212,0.0856,0.14,136.723,Hip Hop
0.724,0.891,-7.818,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,K-Pop
0.65,0.307,-9.443,0.0393,0.57,7.07e-06,0.0707,0.604,118.087,Hip Hop
0.48,0.395,-7.051,0.0368,0.88,1.85e-05,0.0769,0.615,111.107,Salsa
0.36,0.111,-23.135,0.0358,0.977,0.93,0.0825,0.0998,119.186,Ballet
0.255,0.0329,-26.423,0.0419,0.985,0.924,0.096,0.0408,73.673,Ballet
0.689,0.59,-9.272,0.135,0.14,0.0,0.137,0.872,93.914,Salsa
0.456,0.702,-8.934,0.0351,0.0183,0.0065,0.137,0.183,173.963,Breaking
0.657,0.829,-5.596,0.0673,0.276,0.0,0.207,0.569,117.029,Salsa
0.517,0.566,-9.49,0.0817,0.878,0.915,0.166,0.33,77.536,Ballet
0.827,0.717,-7.755,0.111,0.0908,0.000523,0.0511,0.772,123.987,Hip Hop
0.621,0.731,-9.763,0.0416,0.00223,0.00104,0.284,0.853,122.245,Hip Hop
0.683,0.492,-7.01,0.0288,0.51,0.00579,0.088,0.11,140.018,K-Pop
0.322,0.142,-20.332,0.0407,0.988,1.41e-05,0.175,0.0787,107.031,Ballet
0.568,0.18,-11.707,0.0284,0.758,6.17e-05,0.111,0.228,112.033,Contemporary
0.794,0.471,-10.046,0.0541,0.749,1.68e-05,0.101,0.52,99.986,K-Pop
0.165,0.664,-4.064,0.038,0.104,5.65e-05,0.147,0.154,150.069,Breaking
0.534,0.592,-6.149,0.149,0.453,0.0,0.193,0.405,79.34,Hip Hop
0.825,0.904,-5.414,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,Hip Hop
0.78,0.699,-3.933,0.0333,0.441,0.0,0.199,0.718,102.016,Salsa
0.517,0.707,-5.474,0.0693,0.0164,0.0,0.453,0.264,82.859,Hip Hop
0.719,0.466,-9.153,0.0417,0.733,1.81e-06,0.0973,0.812,137.159,K-Pop
0.426,0.835,-7.72,0.0453,0.000195,0.766,0.105,0.0343,139.947,Breaking
0.778,0.672,-8.284,0.0286,0.599,0.743,0.109,0.707,102.162,Breaking
0.805,0.615,-8.109,0.123,0.289,0.524,0.11,0.429,123.95,Breaking
0.653,0.507,-9.125,0.175,0.104,0.0,0.0949,0.263,150.198,Breaking
0.497,0.287,-13.128,0.0331,0.641,0.899,0.117,0.205,84.935,Ballet
0.821,0.465,-4.893,0.0428,0.675,0.0,0.0991,0.887,119.935,Hip Hop
0.64,0.458,-6.489,0.0865,0.657,0.826,0.0862,0.354,75.854,Ballet
0.687,0.742,-7.571,0.0415,0.0346,0.00465,0.0926,0.873,156.0,Contemporary
0.61,0.953,-2.555,0.131,0.0138,1.57e-05,0.319,0.827,97.041,K-Pop
0.602,0.629,-6.777,0.0342,0.252,0.0,0.699,0.41,140.734,Hip Hop
0.555,0.377,-9.123,0.0295,0.671,0.0,0.128,0.619,78.986,Hip Hop
0.589,0.424,-12.006,0.0359,0.844,0.00381,0.169,0.561,119.823,Contemporary
0.635,0.184,-10.785,0.0456,0.665,0.0,0.146,0.177,128.424,Contemporary
0.718,0.337,-13.736,0.0369,0.236,0.638,0.203,0.312,100.004,Hip Hop
0.38,0.698,-4.573,0.0366,0.305,0.0,0.182,0.486,124.154,K-Pop
0.668,0.682,-7.999,0.0419,0.00143,0.00469,0.467,0.565,139.998,Contemporary
0.731,0.191,-11.359,0.122,0.735,0.671,0.131,0.274,149.91,Contemporary
0.579,0.851,-4.981,0.0392,0.1,0.00321,0.25,0.77,104.021,Salsa
0.582,0.681,-6.138,0.0458,0.342,0.0,0.186,0.273,95.995,Breaking
0.537,0.628,-5.342,0.029,0.148,0.0,0.0355,0.514,97.87,Contemporary
0.578,0.561,-7.048,0.0597,0.731,0.0126,0.171,0.529,167.887,Contemporary
0.894,0.509,-9.59,0.0722,0.108,0.000193,0.124,0.589,114.012,Contemporary
0.512,0.95,-4.07,0.0814,0.0281,0.00196,0.0703,0.489,172.025,Breaking
0.801,0.448,-10.188,0.051,0.065,0.811,0.0927,0.756,115.99,Breaking
0.515,0.629,-8.402,0.0345,0.495,7.65e-05,0.0779,0.476,139.905,K-Pop
0.469,0.259,-15.335,0.0376,0.246,0.872,0.319,0.0373,110.601,Ballet
0.497,0.882,-7.217,0.0504,0.00852,0.0353,0.12,0.0636,137.902,Breaking
0.644,0.854,-7.32,0.0828,0.524,0.0,0.38,0.781,104.947,Salsa
0.876,0.673,-7.15,0.139,0.0524,0.00571,0.0813,0.462,113.995,Salsa
0.578,0.182,-10.424,0.0444,0.825,5e-06,0.144,0.477,127.363,Hip Hop
0.59,0.713,-4.197,0.0643,0.266,0.0,0.339,0.693,155.725,Salsa
0.345,0.554,-3.686,0.0365,0.693,0.525,0.11,0.495,140.133,K-Pop
0.33,0.423,-10.504,0.0279,0.265,0.731,0.347,0.117,143.086,Hip Hop
0.685,0.579,-6.369,0.104,0.223,0.0,0.0814,0.583,131.573,Salsa
0.803,0.278,-13.841,0.0484,0.0207,0.875,0.12,0.473,130.001,Ballet
0.801,0.556,-12.297,0.132,0.0149,0.725,0.042,0.695,102.036,Hip Hop
0.117,0.251,-25.001,0.052,0.119,0.85,0.385,0.0147,77.102,Ballet
0.293,0.153,-14.363,0.0328,0.913,0.0,0.177,0.198,158.993,Ballet
0.612,0.427,-11.645,0.0521,0.539,0.924,0.115,0.0693,91.016,Ballet
0.597,0.824,-4.053,0.0741,0.00463,0.894,0.0491,0.144,150.004,Breaking
